cmd,rep,wall_time_s,user_time_s,sys_time_s,cpu_pct,max_rss_kb,minor_faults,major_faults,voluntary_ctx,involuntary_ctx,fs_inputs,fs_outputs,exit_code,timestamp,impl,N,M,K,items_per_producer,producer_delay_us,consumer_delay_us,wall_time_ms,items_consumed,throughput_per_sec,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_max_us,rep_idx
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.15,0.01,217.0,45972,6632,0,265,38,0,64,0,2026-05-14T10:21:59,java-lockfree,64,2,4,10000,0,0,27.869,20000,717636.54,34.17,20.084,53.0,124.876,3521.736,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.07,0.17,0.02,263.0,46220,6585,0,358,73,0,64,0,2026-05-14T10:21:59,java-lockfree,64,2,8,10000,0,0,30.075,20000,665003.54,40.488,19.917,66.293,200.835,3246.692,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.07,0.19,0.01,288.0,46996,6829,0,268,71,0,64,0,2026-05-14T10:21:59,java-lockfree,64,2,8,10000,0,0,32.627,20000,612989.92,38.625,24.25,60.334,166.46,3158.15,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.14,0.02,248.0,46056,6674,0,320,44,0,64,0,2026-05-14T10:21:59,java-lockfree,64,2,8,10000,0,0,25.232,20000,792647.21,30.821,18.792,47.459,121.918,2362.394,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.14,0.01,227.0,47056,6643,0,284,18,0,64,0,2026-05-14T10:21:59,java-lockfree,64,4,1,10000,0,0,25.953,40000,1541245.44,15.232,1.042,16.625,57.043,3590.695,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.08,0.16,0.01,219.0,47440,6779,0,310,25,0,64,0,2026-05-14T10:21:59,java-lockfree,64,4,1,10000,0,0,29.899,40000,1337823.16,16.138,1.458,41.0,79.75,4474.118,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.17,0.02,268.0,49444,6474,0,283,32,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,1,10000,0,0,29.501,40000,1355885.18,16.077,1.209,36.917,111.126,6646.469,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.21,0.02,279.0,49124,7477,0,354,37,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,2,10000,0,0,35.14,40000,1138312.54,28.558,8.833,68.459,153.918,7671.561,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.08,0.19,0.03,277.0,50436,8310,0,285,32,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,2,10000,0,0,33.62,40000,1189760.14,25.365,7.834,71.459,142.251,4394.41,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.19,0.02,277.0,48776,7314,0,328,46,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,2,10000,0,0,32.345,40000,1236676.59,17.501,1.416,40.375,112.709,5665.627,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.09,0.23,0.02,293.0,49220,7664,0,330,69,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,4,10000,0,0,41.799,40000,956962.71,36.23,21.125,65.459,153.751,4464.118,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.09,0.25,0.02,280.0,48524,7129,0,304,82,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,4,10000,0,0,44.877,40000,891328.93,31.843,14.875,70.418,154.293,7844.311,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.09,0.26,0.02,320.0,50396,8242,0,319,57,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,4,10000,0,0,45.133,40000,886261.69,38.214,12.0,50.959,159.501,7203.515,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.21,0.02,288.0,50848,8332,0,354,68,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,8,10000,0,0,33.815,40000,1182891.88,29.135,15.5,56.459,132.459,7799.103,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.09,0.26,0.02,317.0,48992,7970,0,292,95,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,8,10000,0,0,45.45,40000,880094.81,36.294,21.875,54.584,143.293,6534.176,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.08,0.24,0.02,318.0,48572,7240,0,276,84,0,64,0,2026-05-14T10:22:00,java-lockfree,64,4,8,10000,0,0,42.78,40000,935014.48,28.581,20.417,46.208,157.501,6850.471,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.1,0.39,0.01,377.0,52724,8366,0,345,109,0,64,0,2026-05-14T10:22:00,java-lockfree,64,8,1,10000,0,0,64.932,80000,1232054.0,30.544,1.083,17.417,90.126,27378.924,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.1,0.33,0.02,353.0,52480,8286,0,408,135,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,1,10000,0,0,57.643,80000,1387842.92,24.691,1.041,12.292,173.668,14394.822,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.12,0.46,0.04,392.0,52820,8581,0,388,144,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,1,10000,0,0,81.753,80000,978563.13,45.986,1.041,25.167,190.793,52919.375,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.15,0.52,0.02,356.0,53136,8271,0,375,140,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,2,10000,0,0,96.643,80000,827787.72,41.329,1.084,38.167,173.543,22797.137,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.11,0.4,0.02,369.0,53996,9389,0,357,119,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,2,10000,0,0,67.018,80000,1193701.99,28.438,1.458,66.75,133.542,19302.777,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.12,0.43,0.02,362.0,52824,8331,0,361,140,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,2,10000,0,0,71.551,80000,1118076.12,34.042,1.958,50.792,141.835,22358.093,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.12,0.45,0.01,371.0,53168,8569,0,381,119,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,4,10000,0,0,76.311,80000,1048346.59,46.691,24.0,57.084,131.626,24479.442,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.11,0.37,0.02,358.0,53288,8532,0,372,134,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,4,10000,0,0,60.621,80000,1319673.39,29.425,3.084,57.0,145.126,13929.776,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.12,0.42,0.02,355.0,51508,8041,0,305,127,0,64,0,2026-05-14T10:22:01,java-lockfree,64,8,4,10000,0,0,73.412,80000,1089743.29,29.25,1.5,36.5,129.376,28670.684,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.13,0.5,0.01,393.0,53044,8457,0,429,240,0,64,0,2026-05-14T10:22:02,java-lockfree,64,8,8,10000,0,0,83.549,80000,957527.3,36.784,19.708,69.584,163.585,20174.451,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.15,0.56,0.01,385.0,53440,9179,0,395,235,0,64,0,2026-05-14T10:22:02,java-lockfree,64,8,8,10000,0,0,90.151,80000,887398.38,32.094,16.375,47.959,144.334,35156.61,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 64 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.13,0.53,0.02,418.0,53352,8623,0,368,223,0,64,0,2026-05-14T10:22:02,java-lockfree,64,8,8,10000,0,0,90.703,80000,882001.07,32.279,5.25,57.583,119.335,18196.643,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.82,0.01,0.28,36.0,1508,200,1,19947,1,40,0,0,2026-05-14T10:22:03,c-pthreads-sem,1,1,1,10000,0,0,817.166,10000,12237.41,123.194,114.126,162.376,210.835,2644.271,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.86,0.02,0.28,35.0,1436,200,0,19935,0,0,0,0,2026-05-14T10:22:04,c-pthreads-sem,1,1,1,10000,0,0,861.019,10000,11614.15,127.738,112.917,168.793,379.545,5237.666,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.79,0.02,0.26,36.0,1516,200,0,19987,3,0,0,0,2026-05-14T10:22:04,c-pthreads-sem,1,1,1,10000,0,0,789.717,10000,12662.76,118.015,110.292,155.543,213.085,2962.398,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.77,0.02,0.25,36.0,1516,203,0,20008,2,0,0,0,2026-05-14T10:22:05,c-pthreads-sem,1,1,2,10000,0,0,778.135,10000,12851.24,116.541,110.251,144.667,188.335,1021.425,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.81,0.01,0.28,36.0,1632,202,0,19992,0,0,0,0,2026-05-14T10:22:06,c-pthreads-sem,1,1,2,10000,0,0,815.629,10000,12260.47,122.208,114.209,157.626,204.626,3234.775,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.81,0.02,0.27,36.0,1516,203,0,20000,0,0,0,0,2026-05-14T10:22:07,c-pthreads-sem,1,1,2,10000,0,0,811.298,10000,12325.93,121.73,113.334,159.668,208.877,523.087,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.81,0.01,0.28,36.0,1516,211,0,19995,0,0,0,0,2026-05-14T10:22:08,c-pthreads-sem,1,1,4,10000,0,0,811.763,10000,12318.86,121.74,113.251,158.043,203.252,439.879,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.86,0.02,0.29,37.0,1508,211,0,20002,3,0,0,0,2026-05-14T10:22:08,c-pthreads-sem,1,1,4,10000,0,0,866.908,10000,11535.25,130.096,121.001,177.751,226.335,1059.717,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.93,0.02,0.32,37.0,1644,212,0,19994,1,0,0,0,2026-05-14T10:22:09,c-pthreads-sem,1,1,4,10000,0,0,925.985,10000,10799.31,138.566,122.46,185.46,251.586,13462.273,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.87,0.03,0.3,38.0,1512,231,0,19998,1,0,0,0,2026-05-14T10:22:10,c-pthreads-sem,1,1,8,10000,0,0,874.347,10000,11437.1,131.392,118.918,184.46,264.461,2525.436,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.85,0.02,0.27,36.0,1516,230,0,19997,1,0,0,0,2026-05-14T10:22:11,c-pthreads-sem,1,1,8,10000,0,0,851.695,10000,11741.3,128.615,112.667,173.501,303.919,4959.081,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.78,0.01,0.28,37.0,1636,230,0,20016,1,0,0,0,2026-05-14T10:22:12,c-pthreads-sem,1,1,8,10000,0,0,784.873,10000,12740.91,117.513,111.25,148.168,180.126,551.421,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.59,0.05,0.53,36.0,1644,264,0,39982,2,0,0,0,2026-05-14T10:22:14,c-pthreads-sem,1,2,1,10000,0,0,1589.89,20000,12579.48,198.374,187.168,249.168,304.378,657.797,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.76,0.06,0.59,37.0,1768,261,0,39971,3,0,0,0,2026-05-14T10:22:15,c-pthreads-sem,1,2,1,10000,0,0,1759.964,20000,11363.87,219.717,200.418,297.711,404.254,7464.226,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.64,0.04,0.6,39.0,1644,263,0,39924,1,0,0,0,2026-05-14T10:22:17,c-pthreads-sem,1,2,1,10000,0,0,1643.475,20000,12169.34,204.919,193.71,290.377,376.003,2902.523,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.78,0.07,0.6,37.0,1516,266,0,39950,2,0,0,0,2026-05-14T10:22:19,c-pthreads-sem,1,2,2,10000,0,0,1786.083,20000,11197.69,222.921,214.127,298.877,362.212,2131.809,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.75,0.06,0.58,36.0,1640,266,0,39984,2,0,0,0,2026-05-14T10:22:21,c-pthreads-sem,1,2,2,10000,0,0,1754.104,20000,11401.83,219.205,205.168,285.919,415.461,5441.418,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.67,0.06,0.55,36.0,1772,268,0,39990,4,0,0,0,2026-05-14T10:22:22,c-pthreads-sem,1,2,2,10000,0,0,1673.661,20000,11949.85,209.235,195.335,272.169,354.836,8485.442,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.74,0.06,0.57,36.0,1772,274,0,39993,1,0,0,0,2026-05-14T10:22:24,c-pthreads-sem,1,2,4,10000,0,0,1738.795,20000,11502.22,217.204,202.251,281.794,367.878,11464.091,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.66,0.05,0.56,37.0,1772,275,0,39997,0,0,0,0,2026-05-14T10:22:26,c-pthreads-sem,1,2,4,10000,0,0,1664.724,20000,12014.0,207.917,196.543,270.585,329.669,615.838,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.83,0.05,0.64,37.0,1772,277,0,39966,1,0,0,0,2026-05-14T10:22:27,c-pthreads-sem,1,2,4,10000,0,0,1834.47,20000,10902.33,229.155,216.543,306.503,452.587,5107.874,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.75,0.04,0.63,38.0,1772,291,0,39986,1,0,0,0,2026-05-14T10:22:29,c-pthreads-sem,1,2,8,10000,0,0,1752.973,20000,11409.19,218.947,209.793,290.961,356.67,1547.304,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.67,0.06,0.56,37.0,1772,291,0,40006,1,0,0,0,2026-05-14T10:22:31,c-pthreads-sem,1,2,8,10000,0,0,1668.362,20000,11987.81,208.307,191.293,263.419,358.169,10467.625,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.62,0.05,0.55,37.0,1644,291,0,40000,1,0,0,0,2026-05-14T10:22:32,c-pthreads-sem,1,2,8,10000,0,0,1618.41,20000,12357.81,202.252,190.168,257.752,311.253,879.174,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.22,0.1,1.08,37.0,2156,382,0,79941,3,0,0,0,2026-05-14T10:22:36,c-pthreads-sem,1,4,1,10000,0,0,3219.996,40000,12422.38,361.982,349.461,451.421,525.796,1114.55,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.34,0.14,1.09,37.0,2028,384,0,79951,3,0,0,0,2026-05-14T10:22:39,c-pthreads-sem,1,4,1,10000,0,0,3341.075,40000,11972.19,375.732,356.628,461.462,546.046,26097.126,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.23,0.11,1.07,36.0,2012,384,0,79969,1,0,0,0,2026-05-14T10:22:42,c-pthreads-sem,1,4,1,10000,0,0,3226.681,40000,12396.64,362.867,350.545,440.711,533.504,3759.53,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.41,0.14,1.13,37.0,2156,387,0,79949,4,0,0,0,2026-05-14T10:22:46,c-pthreads-sem,1,4,2,10000,0,0,3403.188,40000,11753.68,382.632,368.336,486.628,559.713,1167.592,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.5,0.12,1.18,37.0,2140,387,0,79940,1,0,0,0,2026-05-14T10:22:49,c-pthreads-sem,1,4,2,10000,0,0,3494.426,40000,11446.8,392.611,376.253,501.129,631.963,5232.626,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.32,0.11,1.11,37.0,1900,388,0,79964,3,0,0,0,2026-05-14T10:22:53,c-pthreads-sem,1,4,2,10000,0,0,3318.813,40000,12052.5,373.332,359.67,468.796,543.338,1398.719,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.32,0.1,1.17,38.0,1900,398,0,79809,146,0,0,0,2026-05-14T10:22:56,c-pthreads-sem,1,4,4,10000,0,0,3318.024,40000,12055.37,372.5,359.086,477.129,560.879,1884.265,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.57,0.11,1.26,38.0,2016,397,0,79943,48,0,0,0,2026-05-14T10:22:59,c-pthreads-sem,1,4,4,10000,0,0,3572.919,40000,11195.33,401.733,381.295,506.379,862.382,12344.975,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.5,0.12,1.2,37.0,1900,398,0,79827,139,0,0,0,2026-05-14T10:23:03,c-pthreads-sem,1,4,4,10000,0,0,3497.206,40000,11437.7,392.778,374.045,498.796,818.923,7710.271,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,3.44,0.09,1.22,38.0,1884,414,0,79983,27,0,0,0,2026-05-14T10:23:06,c-pthreads-sem,1,4,8,10000,0,0,3439.971,40000,11628.01,386.507,370.295,485.254,651.172,5872.339,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,3.76,0.11,1.42,40.0,2016,415,0,79947,54,0,0,0,2026-05-14T10:23:10,c-pthreads-sem,1,4,8,10000,0,0,3755.924,40000,10649.84,421.992,387.42,569.963,920.049,30031.203,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,3.36,0.1,1.17,38.0,1900,414,0,80002,8,0,0,0,2026-05-14T10:23:14,c-pthreads-sem,1,4,8,10000,0,0,3358.144,40000,11911.34,377.337,361.669,480.629,585.046,3256.61,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,6.79,0.21,2.32,37.0,2920,624,0,159871,7,0,0,0,2026-05-14T10:23:20,c-pthreads-sem,1,8,1,10000,0,0,6786.678,80000,11787.8,720.284,684.631,875.216,1036.425,27254.347,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 1 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,7.16,0.26,2.44,37.0,3048,624,0,159787,4,0,0,0,2026-05-14T10:23:27,c-pthreads-sem,1,8,1,10000,0,0,7157.291,80000,11177.41,759.743,700.923,968.133,1721.639,23158.147,1
